department,internal_id,last_sold,name,price,properties,quantity,tags,upc
WINE,,2019-06-27 00:00:00,Jack London Cab Sav Dom 750ml,24.6,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,010986000024
WINE,,2019-10-01 00:00:00,Kenwood Cab Sav 750ml Domestic,17.11,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,010986002226
WINE,,2020-02-09 00:00:00,Kenwood Pinot Noir 750ml Domestic,17.11,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,010986002813
WINE,,2020-03-18 00:00:00,Kenwood Sav Blanc 750ml Domestic,12.83,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,010986006026
WINE,,2020-04-25 00:00:00,Kenwood Chard 750ml Domestic,11.76,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,010986007634
LIQUOR,,2019-05-01 00:00:00,Martini $ Rossi Rosso 375ml Liqueur,5.44,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,011034410079
LIQUOR,,2019-04-29 00:00:00,Martini & Rossi Extra Dry 375ml Liqueur,5.44,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,011034420078
WINE,,2019-05-01 00:00:00,Martini & Rossi Prosecco Spark 750ml Import,16.34,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,011034501005
WINE,,2019-05-01 00:00:00,Martini & Rossi Rose Sparkling 750ml Import,16.34,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,011034503825
WINE,,2020-03-24 00:00:00,Macon Villages Joseph Drouhin,16.04,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,012086312014
WINE,,2020-02-17 00:00:00,Gentlemans Collection Red Blen 750ml Domestic,12.83,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,012354001466
WINE,,2020-04-24 00:00:00,Shiraz 19 Crimes,10.69,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,012354001848
WINE,,2020-04-11 00:00:00,Dr. Hans VonMuller Riesling Au 750ml Domestic,13.9,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,015643241321
WINE,,2019-11-27 00:00:00,Dr. Hans VonMuller Riesling 750ml Import,13.9,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,015643241451
WINE,,2019-06-25 00:00:00,Lavendette Rose 750ml Domestic,11.76,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,015643422669
WINE,,2019-07-16 00:00:00,Fascino Prosecco Sparkling 750ml Import,13.9,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,015643491740
WINE,,2019-08-09 00:00:00,Sav Blanc Little Sheep 750ml,11.76,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,015643496721
WINE,,2019-04-20 00:00:00,The Pinot Pinot Noir 750ml Domestic,14.97,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,015643554360
WINE,,2020-04-10 00:00:00,Rose with Blood Orange 750ml Import,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,015643559792
WINE,,2020-04-22 00:00:00,P Noir Oregon terrebonne,14.97,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,015643566950
WINE,,2019-04-23 00:00:00,Fluer de Lyeth Red 750ml Domestic,11.76,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,017151913332
WINE,,2019-11-01 00:00:00,Conundrum Red Blend 750ml Domestic,21.39,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,017224760122
BEER,,2019-04-17 00:00:00,Budweiser 6pk 12oz Domestic,8.71,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,01801624
BEER,,2019-04-17 00:00:00,Budweiser 6pk 16oz Domestic,10.13,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,01801828
BEER,,2019-04-17 00:00:00,Bud Light 6pk 12oz Domestic,8.55,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,01810622
BEER,,2019-04-17 00:00:00,Busch Single 40oz Domestic,3.16,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,high_margin,01814628
BEER,,2019-04-16 00:00:00,Bud Light Single 40oz Domestic,3.82,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,01816024
BEER,,2019-10-27 00:00:00,Bud Light single,1.6,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,01816927
LIQUOR,,2019-07-15 00:00:00,Purus Organic Wheat 750ml Vodka,17.43,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,018200000904
BEER,,2019-12-07 00:00:00,O'Doul's 6pk 12oz Domestic,8.38,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,low_margin,018200007842
BEER,,2019-08-09 00:00:00,Michlob ultra 12pk Michlob,16.34,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",1.00000000,low_margin,018200008917
BEER,,2019-09-13 00:00:00,Michelob Light 6pk 12oz Domestic,9.47,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,low_margin,018200009563
BEER,,2019-08-04 00:00:00,O'Doul's Amber 6pk 12oz Domestic,8.38,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,low_margin,018200029929
BEER,,2019-09-16 00:00:00,O'Doul's Amber 12pk 12oz Domestic,14.16,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,low_margin,018200039829
BEER,,2019-08-10 00:00:00,Michelob Ultra 6pk 12oz Domestic,9.47,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",1.00000000,low_margin,018200059896
BEER,,2019-12-10 00:00:00,Michelob Ultra 12pk 12oz Domestic,16.34,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,low_margin,018200069918
BEER,,2019-04-16 00:00:00,Budweiser 30pk 12oz Domestic,28.87,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,018200110306
BEER,,2019-04-17 00:00:00,Budweiser 12pk 12oz Domestic,14.81,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,018200110474
BEER,,2019-04-17 00:00:00,Budweiser 18pk 12oz Domestic,19.5,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,018200112188
BEER,,2019-10-04 00:00:00,Red Bridge 6pk 12oz Craft,11.76,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,018200119859
BEER,,2019-08-10 00:00:00,Landshark 6pk 12oz Craft,10.56,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,low_margin,018200129827
BEER,,2019-07-29 00:00:00,Michelob Ultra Lime Cactus 6pk 12oz Domestic,9.47,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,low_margin,018200129896
BEER,,2019-04-16 00:00:00,Budweiser Jim Beam 6pk 12oz Domestic,9.8,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,018200200694
BEER,,2019-08-08 00:00:00,Michelob Ultra Pure Gold 6pk 12oz Domestic,9.8,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,low_margin,018200200823
BEER,,2019-04-17 00:00:00,Bud Light Single 24oz Domestic,3.21,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,018200250019
BEER,,2019-07-08 00:00:00,Natural Ice Single 25oz Domestic,2.62,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,high_margin,018200250088
BEER,,2019-04-16 00:00:00,Bud Light Lime a Rita Single 24oz Domestic,3.21,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,018200250149
BEER,,2019-04-17 00:00:00,Bud Light 30pk 12oz Domestic,28.87,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,018200530302
BEER,,2019-04-17 00:00:00,Bud Light 12pk 12oz Domestic,14.81,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,018200530470
BEER,,2019-04-17 00:00:00,Bud Light 18pk 12oz Domestic,19.5,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,018200532184
BEER,,2019-11-27 00:00:00,O'Doul's 12pk 12oz Domestic,14.16,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,low_margin,018200790478
BEER,,2019-11-29 00:00:00,Michelob Ultra 18pk 12oz Domestic,20.7,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,low_margin,018200967214
WINE,,2019-04-17 00:00:00,Barefoot Chard 1.5L Domestic,11.76,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,018341151053
BEER,,2019-04-16 00:00:00,Bud Light Single 16oz Domestic,2.14,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,01853025
BEER,,2019-04-19 00:00:00,Pabst Blue Ribbon 6pk 16oz Domestic,8.16,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,02207412
WINE,,2019-04-19 00:00:00,Tomaiolo Pinot Grigio 750ml Import,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,023035314928
WINE,,2019-07-20 00:00:00,Cottage Pinot Grigio 750ml Import,11.76,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,023035324866
MISC,,2019-03-30 00:00:00,Twang Margarita Salt,2.71,"{""department"": ""MISC"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,023604304008
TOBACCO,,2020-01-25 00:00:00,L&M 50c OFF,9.4,"{""department"": ""TOBACCO"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,"duplicate_sku,low_margin",028200179043
TOBACCO,,2020-01-25 00:00:00,L&M 50c OFF,9.4,"{""department"": ""TOBACCO"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,"duplicate_sku,low_margin",028200179043
WINE,,2020-03-19 00:00:00,Josh North Coast Chard,16.34,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,031259003030
WINE,,2020-03-15 00:00:00,Cab 375ml Josh,8.55,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,031259004204
WINE,,2020-01-27 00:00:00,Chard Josh,7.48,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,031259004211
WINE,,2019-04-22 00:00:00,Yellow Tail Chard 750ml Import,7.48,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,031259008929
WINE,,2019-04-15 00:00:00,Yellow Tail Shiraz 750ml Import,7.48,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,031259008943
WINE,,2019-04-21 00:00:00,Yellow Tail Merlot 1.5L Import,12.83,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,031259009230
WINE,,2019-04-20 00:00:00,Yellow Tail Cab Sav 1.5L Import,12.83,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,031259009469
WINE,,2019-04-17 00:00:00,Yellow Tail Pinot Grigio 1.5L Import,12.83,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,031259009728
WINE,,2019-04-16 00:00:00,Yellow Tail Pinot Noir 750ml Import,7.48,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,031259018492
WINE,,2019-05-15 00:00:00,Hob Nob Chard 750ml Domestic,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,031259027142
WINE,,2020-03-16 00:00:00,Hob Nob Cab Sav 750ml Import,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,031259027159
WINE,,2020-02-03 00:00:00,Hob Nob Merlot 750ml Import,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,031259027166
WINE,,2019-04-19 00:00:00,Yellow Tail Pinot Noir 1.5L Import,12.83,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,031259032658
WINE,,2019-04-19 00:00:00,Yellow Tail Sav Blanc 1.5L Import,12.83,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,031259032665
WINE,,2020-02-21 00:00:00,Hob Nob Red Blend 750ml Import,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,031259045306
WINE,,2019-10-29 00:00:00,Freixenet Cordon Negro Brut Sparkling 750ml Import,13.07,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,033293003007
WINE,,2019-10-26 00:00:00,Freixenet Corfon Negro Brut Sparkling 375ml Import,8.71,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,033293003205
WINE,,2019-09-28 00:00:00,Freixenet Ice Cuvee Sparkling 750ml Import,16.04,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,033293006312
BEER,,2019-08-07 00:00:00,Corona Premier 6pk 12oz Import,11.98,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,033544950418
BEER,,2019-08-07 00:00:00,Corona Premier 12pk 12oz Import,18.08,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,033544950449
BEER,,2019-08-08 00:00:00,Miller High Life 18pk 12oz Domestic,17.11,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,034100012564
BEER,,2019-08-03 00:00:00,Miller High Life 6pk 12oz Domestic,8.71,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,034100015053
BEER,,2019-11-13 00:00:00,Miller 64 6pk 12oz Domestic,8.71,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,034100155056
BEER,,2019-12-08 00:00:00,Miller Genuine Draft 6pk 12oz Domestic,8.71,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,034100175054
BEER,,2019-08-07 00:00:00,Miller Lite 9pk 16oz Domestic,14.7,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,034100570231
BEER,,2019-08-09 00:00:00,Miller Lite 18pk 12oz Domestic,19.5,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,034100573409
BEER,,2019-08-08 00:00:00,Miller Lite 30pk 12oz Domestic,28.87,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,034100573416
BEER,,2019-08-09 00:00:00,Miller Lite 12pk 12oz Domestic,14.81,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,034100576363
BEER,,2019-08-09 00:00:00,Miller Lite 6pk 12oz Domestic,8.71,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,03435418
BEER,,2019-08-10 00:00:00,Miller Lite Single 24oz Domestic,3.21,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,03435515
Soda,,2019-12-10 00:00:00,Pineapple juice Dole,3.73,"{""department"": ""Soda"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,038900008086
LIQUOR,,2020-03-27 00:00:00,Four Roses Single Barrel 750ml Whiskey,45.77,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,040063400027
LIQUOR,,2020-04-23 00:00:00,Four Roses Small Batch 750ml Whiskey,33.78,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,040063400317
BEER,,2019-12-24 00:00:00,Sour Face Mighty Squirrel,14.38,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,040232502095
BEER,,2019-12-10 00:00:00,Harpoon IPA 12pk 12oz Craft,18.08,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,041827000743
BEER,,2019-12-08 00:00:00,Harpoon IPA 6pk 12oz Craft,11.22,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,041827000767
BEER,,2019-12-19 00:00:00,Harpoon Hop-O-Rama 12pk 12oz Craft,18.08,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,041827002945
BEER,,2019-04-19 00:00:00,UFO White 6pk 12oz Craft,10.89,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,low_margin,041827900364
BEER,,2019-04-19 00:00:00,UFO Seasonal Big Wit 6pk 12oz Craft,10.89,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,low_margin,041827900463
TOBACCO,,2019-04-15 00:00:00,American Spirit All Sku,12.3,"{""department"": ""TOBACCO"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,"duplicate_sku,low_margin",047995855093
TOBACCO,,2019-04-15 00:00:00,American Spirit All Sku,12.3,"{""department"": ""TOBACCO"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,"duplicate_sku,low_margin",047995855093
TOBACCO,,2019-04-15 00:00:00,American Spirit All Sku,12.3,"{""department"": ""TOBACCO"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,"duplicate_sku,low_margin",047995855093
LIQUOR,,2019-08-10 00:00:00,JP Wiser's Rye 750ml Whiskey,27.24,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,048415520188
Soda,,2019-04-20 00:00:00,Coke 2lt,2.41,"{""department"": ""Soda"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,049000050103
WINE,,2019-09-20 00:00:00,La Crema Chard 750ml La Crema,21.79,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,049331002222
LIQUOR,,2020-03-28 00:00:00,Disaronno 375ml Disaronna,18.18,"{""department"": ""LIQUOR"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,050037014518
BEER,,2019-12-07 00:00:00,Peach Smoovy mighty Squirrel,18.52,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,051497052676
BEER,,2020-03-21 00:00:00,Velvet Moon Mighty Sqi,14.38,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,051497052683
BEER,,2019-12-31 00:00:00,Johnny Hammer Mighty Squir,19.61,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,051497052706
BEER,,2019-05-09 00:00:00,Rolling Rock 18pk 12oz Domestic,13.9,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,071439344188
BEER,,2019-04-29 00:00:00,Rolling Rock 18pk 12oz Domestic,13.9,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,071439451183
BEER,,2019-06-15 00:00:00,Coors Golden Banquet 6pk 12oz Domestic,9.94,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,071990170288
BEER,,2019-08-09 00:00:00,Coors Light 18 x 12oz Can,19.5,"{""department"": ""BEER"", ""vendor"": ""9787772213"", ""description"": ""NULL""}",NULL,low_margin,071990300173
BEER,,2019-08-08 00:00:00,Coors Light 9pk 16oz Domestic,14.65,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,071990301040
BEER,,2019-12-11 00:00:00,Narragansett Lager 6pk 16oz Domestic,7.84,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,low_margin,072130550014
BEER,,2019-08-03 00:00:00,Dos Equis Amber 6pk 12oz Import,10.56,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,low_margin,072311630115
BEER,,2019-08-03 00:00:00,Dos Equis 6pk 12oz Import,10.56,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,low_margin,072311630122
BEER,,2019-05-24 00:00:00,Heineken 6pk 12oz Import,11.98,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,072890000118
BEER,,2019-05-26 00:00:00,Heineken 12pk 12oz Import,18.08,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,072890000200
BEER,,2019-12-11 00:00:00,Heinken Single 24oz Import,3.21,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,072890001191
BEER,,2019-12-05 00:00:00,Heineken Light 6pk 12oz Import,11.98,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,072890001580
BEER,,2019-05-26 00:00:00,Heineken 0.0 6pk 12oz Import,11.98,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,072890006219
LIQUOR,,2019-07-13 00:00:00,Daily's Sweet & Sour 750ml Mixer,9.8,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,074806000267
MISC,,2019-07-11 00:00:00,Giuliano Dirty Martini 5oz Mixer,4.13,"{""department"": ""MISC"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,076479600058
LIQUOR,,2019-03-31 00:00:00,Glenlivet 15 Years 750ml Scotch,81.74,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080432100783
BEER,,2019-08-08 00:00:00,Seagram's Escape Jamican Me 4p 12oz Malt,5.98,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080432103463
LIQUOR,,2020-01-26 00:00:00,Jameson Black Barrell Whiskey 750ml,40.32,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080432107263
LIQUOR,,2020-01-10 00:00:00,Glenlivet Founders 750ml Scotch,43.59,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080432109755
LIQUOR,,2020-03-25 00:00:00,Jameson Caskmates Stout Whiskey 750ml,37.05,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080432109922
LIQUOR,,2019-07-17 00:00:00,Jameson Caskmates Irish Whiskey 200ml,12.83,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,080432110119
LIQUOR,,2020-03-21 00:00:00,Jameson Caskmates Whiskey 750ml,37.05,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080432112199
LIQUOR,,2019-04-09 00:00:00,Jameson IPA 50ml Irish Whiskey,3.75,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,080432113141
LIQUOR,,2019-12-21 00:00:00,Chivas Regal 50ml Scotch,4.35,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080432400340
LIQUOR,,2020-03-23 00:00:00,Chivas Regal 18yr,92.64,"{""department"": ""LIQUOR"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,080432400487
LIQUOR,,2019-05-19 00:00:00,Jameson Irish Whiskey 50ml Irish Whiskey,3.82,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080432500101
LIQUOR,,2019-05-06 00:00:00,Jameson Irish Whiskey 750ml,32.69,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080432500170
LIQUOR,,2020-04-15 00:00:00,12yr redbreast Red breast,59.94,"{""department"": ""LIQUOR"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,080432586174
BEER,,2019-07-04 00:00:00,Seagram's Escapes Wild Ber 4pk 12oz Malt,5.98,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080432802663
BEER,,2019-07-13 00:00:00,Seagram's Escapes Black Cher 4 12oz Malt,5.98,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080432802885
LIQUOR,,2020-03-23 00:00:00,Grey Goose Cherry Noir Vodka 750ml,32.69,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080480002831
LIQUOR,,2019-08-22 00:00:00,Grey Goose Melon Vodka 375ml,21.79,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,080480004903
LIQUOR,,2020-04-11 00:00:00,Dewars 15yr Scotch,42.79,"{""department"": ""LIQUOR"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,080480005221
LIQUOR,,2019-12-13 00:00:00,st germain 375ml st germain,21.39,"{""department"": ""LIQUOR"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,080480006662
LIQUOR,,2019-10-03 00:00:00,Havana Club Blanco 50ml Rum,1.34,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,080480006907
LIQUOR,,2019-11-26 00:00:00,Havana Club Clasico Rum,1.34,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,080480006921
